name,console,genre,region,publisher,views,download,released,rate,site,link
Bill &amp; Ted’s Excellent Game Boy Adventure,Game Boy (GB),platformer,EU,LJN Toys,454,137,None,1.5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/game-boy/bill-teds-excellent-game-boy-adventure.html
The Hunt for Red October,Game Boy (GB),other,EU,Hi Tech Expressions,489,137,May 1991,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/the-hunt-for-red-october.html
Fire Fighter,Game Boy (GB),action,EU,Mindscape,591,135,Unknown,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/fire-fighter.html
Zoop,Game Boy (GB),puzzle,WW,Viacom New Media,494,135,1995,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/zoop.html
The Humans,Game Boy (GB),other,EU,GameTek,557,133,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/the-humans.html
Radar Mission,Game Boy (GB),action,WW,Nintendo,554,133,"October 23, 1990",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/radar-mission.html
 Castle Quest,Game Boy (GB),other,WW,Hudson Soft,631,131,1993 (UK/EU),5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/castle-quest.html
Casino FunPak,Game Boy (GB),other,EU,Interplay,431,130,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/casino-funpak.html
Puyo Puyo,Game Boy (GB),puzzle,JP,Compile,508,130,"October 25, 1991",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/puyo-puyo.html
Stargate,Game Boy (GB),"action,platformer",WW,Acclaim,531,129,December 1994,3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/stargate.html
Cutthroat Island,Game Boy (GB),platformer,EU,Acclaim Entertainment,433,128,1995,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/cutthroat-island.html
Dexterity,Game Boy (GB),puzzle,EU,SNK,442,128,"June 15, 1990",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/dexterity.html
Pop’n Twinbee,Game Boy (GB),other,EU,Konami,506,128,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/popn-twinbee.html
Hyper Lode Runner,Game Boy (GB),"platformer,puzzle",WW,Bandai,443,127,"September 21, 1989",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/hyper-lode-runner.html
True Lies,Game Boy (GB),action,WW,LJN Ltd.,431,125,February 1995,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/true-lies.html
Alien Olympics 2044 AD,Game Boy (GB),sport,EU,Ocean,652,123,September 1994,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/alien-olympics-2044-ad.html
NHL Hockey 95,Game Boy (GB),sport,EU,Malibu Games,498,121,1995,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/nhl-hockey-95.html
The Adventures of Rocky and Bullwinkle and Friends,Game Boy (GB),platformer,US,Absolute Entertainment,468,120,1992,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/the-adventures-of-rocky-and-bullwinkle-and-friends.html
Battle Bull,Game Boy (GB),other,EU,SETA,492,118,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/battle-bull.html
SeaQuest DSV,Game Boy (GB),strategy,EU,Malibu,471,118,1994,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/seaquest-dsv.html
Wayne’s World,Game Boy (GB),"action,platformer",US,THQ,444,118,November 1993,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/waynes-world.html
The Sword of Hope II,Game Boy (GB),role-playing,US,Kemco,519,117,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/the-sword-of-hope-ii.html
Vegas Stakes,Game Boy (GB),other,EU,Nintendo,505,117,December 1995,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/vegas-stakes.html
Waterworld,Game Boy (GB),other,WW,Ocean,448,111,1995,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/waterworld.html
Torpedo Range,Game Boy (GB),other,JP,SETA Corporation,453,111,1991,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/torpedo-range.html
Kingdom Crusade,Game Boy (GB),other,EU,Electro Brain,477,110,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/kingdom-crusade.html
Catrap,Game Boy (GB),puzzle,US,Asmik,454,107,"June 1, 1990",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/catrap.html
Lock ‘N Chase,Game Boy (GB),arcade,WW,G-mode,490,106,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/lock-n-chase.html
Lazlo’s Leap,Game Boy (GB),other,EU,DTMC,475,105,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/lazlos-leap.html
All-Star Baseball ’99,Game Boy (GB),sport,WW,Acclaim Entertainment,493,105,"May 1, 1998",2/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/all-star-baseball-99.html
Faceball 2000,Game Boy (GB),other,US,Bullet-Proof,421,104,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/faceball-2000.html
Maru’s Mission,Game Boy (GB),platformer,EU,Hamster,419,104,None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/marus-mission.html
 Lawnmower Man,Game Boy (GB),action,WW,THQ,484,103,Unknown,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/lawnmower-man.html
Crystal Quest,Game Boy (GB),other,US,Casady &amp; Greene,520,103,1987 ,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/crystal-quest.html
Boomer’s Adventure In Asmik World,Game Boy (GB),action,US,Asmik Corporation of America,469,102,April 1990,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/boomers-adventure-in-asmik-world.html
Lucle,Game Boy (GB),other,EU,Nintendo,511,101,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/lucle.html
Hatris,Game Boy (GB),other,,Bullet-Proof Software,464,93,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/hatris.html
