name,console,genre,region,publisher,views,download,released,rate,site,link
Horizon: Zero Dawn,PS4,"action,role-playing",None,Sony Interactive Entertainment,921,563,None,4.7/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/horizon-zero-dawn-2.html
Dying Light,PS4,"action,adventure",WW,Warner Bros. Interactive Entertainment,"1,405",562,None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/dying-light.html
Sonic Forces,PS4,"action,platform",None,SEGA,971,550,None,4.2/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/sonic-forces.html
Tekken 7,PS4,other,WW,BANDAI NAMCO Entertainment,"7,245",549,None,4.1/5 (8 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/tekken-7.html
Deadpool,PS4,"action,adventure",AU,Activision,875,546,None,4.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/deadpool-2.html
Far Cry 5,PS4,"sandbox,shooter",None,Ubisoft,905,543,None,0/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/far-cry-5.html
LEGO City: Undercover,PS4,"action,adventure",World,Warner Bros. Interactive Entertainment,693,541,None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/lego-city-undercover-2.html
Uncharted: Drake’s Fortune,PS4,"action,adventure",World,Sony Computer Entertainment,926,540,None,3.2/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/uncharted-drakes-fortune-2.html
Bastion,PS4,"action,role-playing",None,Limited Run Games,495,528,None,0/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/bastion-2.html
Street Fighter 30th Anniversary Collection,PS4,fighting,WW,Capcom,"1,540",527,25 October 2018,4.5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/street-fighter-30th-anniversary-collection.html
Dead or Alive Xtreme 3: Fortune,PS4,"casino,sports",None,Koei Tecmo Games,983,516,None,4.4/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/dead-or-alive-xtreme-3-fortune.html
Far Cry Primal,PS4,other,WW,Ubisoft,"1,283",516,None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/far-cry-primal.html
One Piece: Burning Blood,PS4,"adventure,beat-em-up",Japan,BANDAI NAMCO Entertainment,871,512,None,3.7/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/one-piece-burning-blood.html
Persona 5,PS4,role-playing,None,Atlus,985,512,None,3.5/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/persona-5-2.html
Tetris Ultimate,PS4,puzzle,None,None,636,512,None,0/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/tetris-ultimate-3.html
Dark Souls III: The Fire Fades Edition,PS4,"action,role-playing",WW,BANDAI NAMCO Entertainment,"1,499",506,21 de abril de 2017 ,3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/dark-souls-iii-the-fire-fades-edition.html
Injustice 2: Legendary Edition,PS4,fighting,None,WB Games,913,497,None,2.7/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/injustice-2-legendary-edition.html
Grand Theft Auto: Vice City,PS4,"action,adventure",World,Rockstar Games,863,492,None,4.2/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/grand-theft-auto-vice-city-3.html
FIFA 14,PS4,sport,WW,EA Sports,"1,399",492,"September 24, 2013",4.4/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/fifa-14-5.html
Uncharted 3: Drakes Deception Remastered,PS4,"action,adventure",World,Sony Computer Entertainment,865,490,None,3.2/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/uncharted-3-drakes-deception-remastered.html
AeternoBlade,PS4,"action,platform",None,Corecell Technology,"1,117",489,None,2.8/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/aeternoblade-2.html
Amnesia: Collection,PS4,adventure,None,Frictional Games,"1,050",479,None,3.3/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/amnesia-collection.html
Metal Slug Anthology,PS4,arcade,World,SNK,769,479,None,2.8/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/metal-slug-anthology-3.html
Just Cause 3,PS4,"action,sandbox",None,Square Enix,726,478,None,3/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/just-cause-3-2.html
Bloodborne: The Old Hunters,PS4,"action,role-playing",None,Sony Computer Entertainment,936,476,None,3.3/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/bloodborne-the-old-hunters.html
Dynasty Warriors 9,PS4,action,World,Tecmo Koei,677,475,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/dynasty-warriors-9.html
Street Fighter V: Champion Edition,PS4,fighting,None,Capcom,875,474,None,3.7/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/street-fighter-v-champion-edition.html
Call of Cthulhu,PS4,"action,adventure",World,Focus Home Interactive,525,470,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/call-of-cthulhu.html
Yu-Gi-Oh! Legacy of the Duelist,PS4,"N,o,n,e",None,Konami,817,468,None,0/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/yu-gi-oh-legacy-of-the-duelist.html
inFAMOUS First Light,PS4,"action,adventure", WW,Sony Computer Entertainment,"1,409",465,None,1.8/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/infamous-first-light.html
Battlefield V,PS4,other,WW,Electronic Arts,"1,622",466,"November 20, 2018",3.3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/battlefield-v.html
Call of Duty: Infinite Warfare,PS4,shooter,None,Activision,936,463,None,4/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/call-of-duty-infinite-warfare.html
Call of Duty: Modern Warfare Remastered,PS4,shooter,World,Activision,952,457,None,4.6/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/call-of-duty-modern-warfare-remastered.html
Air Conflicts: Vietnam Ultimate Edition,PS4,flight-simulator,None,Majesco,"1,028",455,None,4.8/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/air-conflicts-vietnam-ultimate-edition.html
Dead Nation: Apocalypse Edition,PS4,action,WW,SCEA,"1,597",452,Unknown,5/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/dead-nation-apocalypse-edition.html
Undertale,PS4,role-playing,None,8-4,762,444,None,5/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/undertale.html
Uncharted 2: Among Thieves Remastered,PS4,"action,adventure",World,Sony Computer Entertainment,837,438,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/uncharted-2-among-thieves-remastered.html
Metal Gear Solid V: The Phantom Pain,PS4,"action,adventure",WW,Konami,"1,505",438,"September 1, 2015",4.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/metal-gear-solid-v-the-phantom-pain.html
Killzone: Shadow Fall,PS4,other,EU,Sony Computer Entertainment,"1,241",436,None,2.4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-4/killzone-shadow-fall.html
Spyro Reignited Trilogy,PS4,platform,None,Activision,810,435,None,3/5 (0 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/spyro-reignited-trilogy.html
South Park: The Fractured but Whole,PS4,role-playing,WW,Ubisoft,"1,221",435,"October 17, 2017",5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-4/south-park-the-fractured-but-whole.html
