name,console,genre,region,publisher,views,download,released,rate,site,link
The Walking Dead: Survival Instinct,Wii U,"action,adventure",EU,Activision,"2,924",988,None,3.5/5 (7 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/the-walking-dead-survival-instinct.html
The LEGO Movie Videogame,Wii U,"action,adventure",EU,Warner Bros. Interactive,"1,851",977,None,3.6/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/the-lego-movie-videogame-2.html
Angry Birds Trilogy,Wii U,"action,strategy",EU,Activision,"2,692",957,None,5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/angry-birds-trilogy-2.html
LEGO Jurassic World,Wii U,other,EU,Warner Bros. Interactive,"2,683",948,None,3.2/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/lego-jurassic-world-3.html
Adventure Time: Explore the Dungeon Because I DON’T KNOW!,Wii U,action,EU,D3Publisher,"3,038",921,None,4.2/5 (13 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/adventure-time-explore-the-dungeon-because-i-dont-know-2.html
Marvel Avengers: Battle for Earth,Wii U,"action,fighting",EU,Ubisoft,"3,043",906,None,4.3/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/marvel-avengers-battle-for-earth.html
Shantae: Half Genie Hero,Wii U,"action,adventure",EU,XSEED Games,"2,657",903,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/shantae-half-genie-hero.html
Pac-Man and the Ghostly Adventures,Wii U,platformer,EU,Bandai Namco,"2,195",843,None,3.5/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/pac-man-and-the-ghostly-adventures-3.html
Barbie Dreamhouse Party,Wii U,other,EU,Little Orbit,"1,261",831,None,5/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/barbie-dreamhouse-party-2.html
The Wonderful 101,Wii U,action,EU,Nintendo,"2,849",828,None,4.5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/the-wonderful-101.html
Guitar Hero Live,Wii U,other,EU,Activision,"2,413",810,None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/guitar-hero-live.html
