name,console,genre,region,publisher,views,download,released,rate,site,link
Bionic Commando,NES,"action,platformer",EU,Capcom,"1,091",326,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/bionic-commando-2.html
Star Wars,NES,"action,platformer",EU,JVC,974,324,"November 15, 1991",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/star-wars.html
The Goonies,NES,"action,platformer",JP,Konami,984,321,1986,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/the-goonies.html
Ghostbusters II,NES,action,EU,Activision,765,322,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/ghostbusters-ii-2.html
Hammerin’ Harry,NES,platformer,EU,Atlus,484,322,1992,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/hammerin-harry.html
Paperboy,NES,action,EU,Atari Games,922,320,1985,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/paperboy-2.html
Nintendo World Championships,NES,other,US,Nintendo,"1,008",319,1990,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/nintendo-world-championships.html
Back to the Future Part II &amp; III,NES,"action,adventure",US,Acclaim Entertainment,743,310,September 1990,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/back-to-the-future-part-ii-iii.html
Superman,NES,"action,adventure",,Kemco,734,304,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/superman.html
Friday the 13th,NES,"action,other",US,LJN,821,297,February 1989,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/friday-the-13th.html
Street Fighter 2010: The Final Fight,NES,platformer,US,Capcom,879,296,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/street-fighter-2010-the-final-fight.html
Shadow of the Ninja,NES,platformer,EU,Natsume,780,296,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/shadow-of-the-ninja.html
Rad Racer,NES,"other,racing",EU,Mattel,753,294,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/rad-racer.html
The Punisher,NES,action,US,LJN,783,294,November 1990,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/the-punisher.html
Super Mario Bros./Duck Hunt/World Class Track Meet,NES,other,US,Nintendo,"1,044",291,December 1990,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/super-mario-bros-duck-hunt-world-class-track-meet.html
Crystalis,NES,"action,adventure",US,SNK,"1,494",291,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/crystalis-2.html
Bee 52,NES,action,US,Camerica,449,287,1992,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/bee-52.html
Elevator Action,NES,platformer,US,Quicksilva,685,285,1983,4.5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/elevator-action.html
River City Ransom,NES,"action,other",EU,Unknown,852,281,"April 25, 1989",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/river-city-ransom.html
Jurassic Park,NES,"action,adventure",EU,Ocean Software,781,280,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/jurassic-park-2.html
Dragon Warrior III,NES,role-playing,US,Enix,825,279,"February 10, 1988",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/dragon-warrior-iii-2.html
The Little Mermaid,NES,action,US,Capcom,668,279,"July 19, 1991",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/the-little-mermaid.html
Kung Fu,NES,action,EU,Nintendo,943,275,JP: December 1984,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/kung-fu.html
RoboCop 3,NES,"action,platformer",EU,Ocean Software,738,275,None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/robocop-3.html
Back to the Future,NES,adventure,EU,LJN,721,273,September 1989,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/back-to-the-future.html
Ice Hockey,NES,sport,EU,Nintendo,926,273,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/ice-hockey.html
The Bugs Bunny Crazy Castle,NES,"action,platformer",US,Kemco,819,272,1989,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/the-bugs-bunny-crazy-castle.html
RoboCop 2,NES,platformer,,Ocean Software,703,272,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/robocop-2-3.html
Pro Wrestling,NES,"fighting,sport",EU,Nintendo,781,270,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/pro-wrestling.html
Krusty’s Fun House,NES,puzzle,EU,Acclaim Entertainment,773,270,September 1992,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/krustys-fun-house.html
Kid Icarus,NES,"action,platformer",EU,Nintendo,836,269,None,5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/nes/kid-icarus.html
Cobra Command,NES,other,US,Data East,544,266,November 1988,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/cobra-command.html
Rygar,NES,"action,adventure",EU,Tecmo,734,264,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/rygar.html
Dragon Warrior II,NES,role-playing,US,Enix,801,261,"January 26, 1987",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/dragon-warrior-ii.html
Rush’n Attack,NES,action,EU,Konami,738,258,1985,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/rushn-attack.html
