name,console,genre,region,publisher,views,download,released,rate,site,link
NBA Hangtime,Nintendo 64,sport,EU,Midway,706,330,1997,3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/nba-hangtime.html
John Romero’s Daikatana,Nintendo 64,fps,EU,Kemco,643,323,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/john-romeros-daikatana.html
International Superstar Soccer ’98,Nintendo 64,sport,EU,Konami,694,323,1998,3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/international-superstar-soccer-98.html
Super Robot Taisen 64,Nintendo 64,"role-playing,strategy",JP,Banpresto,921,322,1999,4/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/super-robot-taisen-64.html
Fighter Destiny 2,Nintendo 64,"arcade,fighting",JP,SouthPeak Games,848,318,2000,3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/fighter-destiny-2.html
F-1 World Grand Prix II,Nintendo 64,racing,EU,Nintendo,775,307,2000,5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/f-1-world-grand-prix-ii.html
Buck Bumble,Nintendo 64,"action,adventure",EU,Ubi Soft,755,305,1998,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/buck-bumble.html
Bust-A-Move 2 – Arcade Edition,Nintendo 64,"action,arcade",EU,Acclaim Entertainment,633,303,1998,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/bust-a-move-2-arcade-edition.html
Jikkyou Powerful Pro Yakyuu 6,Nintendo 64,sport,JP,Konami,538,303,"March 25, 1999",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/jikkyou-powerful-pro-yakyuu-6.html
All-Star Baseball 2001,Nintendo 64,sport,US,Acclaim Sports,771,302,2000,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/all-star-baseball-2001.html
Forsaken 64,Nintendo 64,"action,adventure",EU,Acclaim Entertainment,819,298,1998,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/forsaken-64.html
War Gods,Nintendo 64,"action,arcade",EU,Midway,741,293,1997,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/war-gods.html
Chopper Attack,Nintendo 64,"other,simulator",EU,Midway,668,292,1998,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/chopper-attack.html
Lode Runner 3-D,Nintendo 64,"adventure,puzzle",EU,Infogrames,696,288,1999,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/lode-runner-3-d.html
WCW Mayhem,Nintendo 64,"fighting,sport",EU,Electronic Arts,628,286,1999,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/wcw-mayhem-2.html
Puyo Puyo Sun 64,Nintendo 64,"action,arcade",JP,Compile,660,285,1997,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/puyo-puyo-sun-64.html
California Speed,Nintendo 64,racing,US,Midway,615,280,1999,4.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/california-speed.html
Puzzle Bobble 64,Nintendo 64,other,JP,Taito,877,279,1999,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/puzzle-bobble-64.html
Madden Football 64,Nintendo 64,sport,EU,Electronic Arts,446,271,1997,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/madden-football-64.html
Tetrisphere,Nintendo 64,"action,arcade",EU,Nintendo,711,267,1997,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/tetrisphere.html
Clay Fighter – Sculptor’s Cut,Nintendo 64,"action,fighting",US,Interplay,791,266,"May 1, 1998",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/clay-fighter-sculptors-cut.html
