name,console,genre,region,publisher,views,download,released,rate,site,link
Akiba’s Trip: Undead &amp; Undressed,PS Vita,action,EU,XSEED Games,"2,188","1,029",None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/akibas-trip-undead-undressed-3.html
Skullgirls 2nd Encore,PS Vita,"action,fighting",EU,Autumn Games,"2,310","1,014","April 5, 2016",3.4/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/ps-vita/skullgirls-2nd-encore.html
Ray Gigant,PS Vita,role-playing,EU,Acttil,"3,643",998,30th Jul 2015,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/ray-gigant.html
The Walking Dead: A Telltale Games Series,PS Vita,adventure,US,Telltale Games,"2,086",998,20th Aug 2013,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/the-walking-dead-a-telltale-games-series-2.html
Rayman Origins,PS Vita,platformer,WW,Ubisoft,"2,538",994,15 November 2011,4.5/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/ps-vita/rayman-origins-3.html
EA Sports FIFA Football,PS Vita,sport,EU,Electronic Arts,"2,963",993,None,3.7/5 (12 votes),ROMSFUN.com,https://romsfun.com/roms/ps-vita/ea-sports-fifa-football.html
Invizimals: The Resistance,PS Vita,action,EU,Sony Computer Entertainment,"2,750",993,29th Oct 2014,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/invizimals-the-resistance.html
Tetris Ultimate,PS Vita,puzzle,EU,Ubisoft,"2,316",987,"June 2, 2015",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/tetris-ultimate-2.html
Code: Realize – Guardian of Rebirth,PS Vita,adventure,EU,Aksys Games,"2,560",953,"October 20, 2015",3.1/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/ps-vita/code-realize-guardian-of-rebirth.html
Dynasty Warriors 8: Xtreme Legends Complete Edition,PS Vita,"action,beat-em-up",EU,Tecmo Koei Games,"3,324",946,"March 25, 2014",4/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/ps-vita/dynasty-warriors-8-xtreme-legends-complete-edition.html
