name,console,region,rating,size,link,site
Tim Paper Huzoku Scenario Dairyuuou Alexas (1993)(Moai),Sharp X68000,US English,5.00 (1 votes),537 kB,https://www.romsgames.net/sharp-x68000-rom-tim-paper-huzoku-scenario-dairyuuou-alexas-1993moai/,https://www.romsgames.net/
Motos (1989)(Dempa)[a3],Sharp X68000,US English,5.00 (1 votes),498 kB,https://www.romsgames.net/sharp-x68000-rom-motos-1989dempaa3/,https://www.romsgames.net/
Mr. Do! &amp; Mr. Do! Vs Unicorns (1994)(Dempa)[a3],Sharp X68000,US English,5.00 (1 votes),541 kB,https://www.romsgames.net/sharp-x68000-rom-mr-do-mr-do-vs-unicorns-1994dempaa3/,https://www.romsgames.net/
Bishoujo Senshi Super Moon Fighter V1.02 (1994)(Sprite)[h],Sharp X68000,US English,5.00 (1 votes),917 kB,https://www.romsgames.net/sharp-x68000-rom-bishoujo-senshi-super-moon-fighter-v102-1994spriteh/,https://www.romsgames.net/
Die Bahnwelt (1992)(Glodia)(Disk 1 Of 6)(System),Sharp X68000,US English,5.00 (1 votes),521 kB,https://www.romsgames.net/sharp-x68000-rom-die-bahnwelt-1992glodiadisk-1-of-6system/,https://www.romsgames.net/
Super Tiny Phalanx (1995)(XYZ),Sharp X68000,US English,5.00 (1 votes),244 kB,https://www.romsgames.net/sharp-x68000-rom-super-tiny-phalanx-1995xyz/,https://www.romsgames.net/
Tokimeki Taisen V1.01 (1997)(TMK)(Disk 1 Of 2),Sharp X68000,US English,5.00 (1 votes),788 kB,https://www.romsgames.net/sharp-x68000-rom-tokimeki-taisen-v101-1997tmkdisk-1-of-2/,https://www.romsgames.net/
Full Throttle (1988)(Sharp - SPS)(Disk 1 Of 2)(Disk A)[a],Sharp X68000,US English,5.00 (1 votes),233 kB,https://www.romsgames.net/sharp-x68000-rom-full-throttle-1988sharp---spsdisk-1-of-2disk-aa/,https://www.romsgames.net/
King Ou II The Kick Master (1993)(Dragon Studio)[a],Sharp X68000,US English,5.00 (1 votes),746 kB,https://www.romsgames.net/sharp-x68000-rom-king-ou-ii-the-kick-master-1993dragon-studioa/,https://www.romsgames.net/
Viper-V8 Twin Turbo (Sogna)(1994)(Disk 3 Of 4)(Data 2),Sharp X68000,US English,5.00 (1 votes),769 kB,https://www.romsgames.net/sharp-x68000-rom-viper-v8-twin-turbo-sogna1994disk-3-of-4data-2/,https://www.romsgames.net/
Garou Densetsu 2 (1993)(Magical Company)(Disk 2 Of 6)(Disk B),Sharp X68000,US English,5.00 (1 votes),1.01 MB,https://www.romsgames.net/sharp-x68000-rom-garou-densetsu-2-1993magical-companydisk-2-of-6disk-b/,https://www.romsgames.net/
Quarth (1990)(Konami),Sharp X68000,US English,5.00 (1 votes),289 kB,https://www.romsgames.net/sharp-x68000-rom-quarth-1990konami/,https://www.romsgames.net/
Shanghai (1987)(System Soft),Sharp X68000,US English,5.00 (1 votes),228 kB,https://www.romsgames.net/sharp-x68000-rom-shanghai-1987system-soft/,https://www.romsgames.net/
Super Daisenryaku 68K (1989)(System Soft)[map Data],Sharp X68000,US English,5.00 (1 votes),68.0 kB,https://www.romsgames.net/sharp-x68000-rom-super-daisenryaku-68k-1989system-softmap-data/,https://www.romsgames.net/
Lodoss Tou Senki Fukujinduke (19xx)(Hummingbird Soft)[a],Sharp X68000,US English,5.00 (1 votes),564 kB,https://www.romsgames.net/sharp-x68000-rom-lodoss-tou-senki-fukujinduke-19xxhummingbird-softa/,https://www.romsgames.net/
Bishoujo Senshi Lady Fighter V0.00 (1993)(Sprite),Sharp X68000,US English,5.00 (1 votes),632 kB,https://www.romsgames.net/sharp-x68000-rom-bishoujo-senshi-lady-fighter-v000-1993sprite/,https://www.romsgames.net/
Dragon Spirit (1988)(Dempa)(Disk 1 Of 2)(Disk A)[a3],Sharp X68000,US English,5.00 (1 votes),767 kB,https://www.romsgames.net/sharp-x68000-rom-dragon-spirit-1988dempadisk-1-of-2disk-aa3/,https://www.romsgames.net/
Heart Of Saphilamun (1991)(Annandule Project)(Disk 2 Of 4)(Disk B),Sharp X68000,US English,5.00 (1 votes),566 kB,https://www.romsgames.net/sharp-x68000-rom-heart-of-saphilamun-1991annandule-projectdisk-2-of-4disk-b/,https://www.romsgames.net/
Keeper (1993)(Success - ASCII),Sharp X68000,US English,5.00 (1 votes),1.06 MB,https://www.romsgames.net/sharp-x68000-rom-keeper-1993success---ascii/,https://www.romsgames.net/
Missile Command 68K V2 (1989)(Tiny-Tomo),Sharp X68000,US English,5.00 (1 votes),143 kB,https://www.romsgames.net/sharp-x68000-rom-missile-command-68k-v2-1989tiny-tomo/,https://www.romsgames.net/
Nervous Black Jack V2.00 (1992)(T.O.F.),Sharp X68000,US English,5.00 (1 votes),408 kB,https://www.romsgames.net/sharp-x68000-rom-nervous-black-jack-v200-1992tof/,https://www.romsgames.net/
