name,console,region,rating,size,link,site
Space Invaders,Gameboy Color,US English,4.00 (6 votes),85.6 kB,https://www.romsgames.net/gameboy-color-rom-space-invaders/,https://www.romsgames.net/
Bomberman Quest,Gameboy Color,US English,4.44 (9 votes),293 kB,https://www.romsgames.net/gameboy-color-rom-bomberman-quest/,https://www.romsgames.net/
"Lion King, The: Simba's Mighty Adventure",Gameboy Color,US English,4.24 (17 votes),613 kB,https://www.romsgames.net/gameboy-color-rom-lion-king-the-simbas-mighty-adventure/,https://www.romsgames.net/
Alone in the Dark: The New Nightmare,Gameboy Color,US English,4.45 (11 votes),2.39 MB,https://www.romsgames.net/gameboy-color-rom-alone-in-the-dark-the-new-nightmare/,https://www.romsgames.net/
Tony Hawk's Pro Skater 3,Gameboy Color,US English,4.50 (12 votes),517 kB,https://www.romsgames.net/gameboy-color-rom-tony-hawks-pro-skater-3/,https://www.romsgames.net/
007: The World Is Not Enough,Gameboy Color,US English,4.57 (7 votes),613 kB,https://www.romsgames.net/gameboy-color-rom-007-the-world-is-not-enough/,https://www.romsgames.net/
Lufia: The Legend Returns,Gameboy Color,US English,4.17 (6 votes),1 MB,https://www.romsgames.net/gameboy-color-rom-lufia-the-legend-returns/,https://www.romsgames.net/
Spawn,Gameboy Color,US English,4.00 (13 votes),1.08 MB,https://www.romsgames.net/gameboy-color-rom-spawn/,https://www.romsgames.net/
Tom Clancy's Rainbow Six,Gameboy Color,US English,3.00 (14 votes),489 kB,https://www.romsgames.net/gameboy-color-rom-tom-clancys-rainbow-six/,https://www.romsgames.net/
Scooby-Doo! Classic Creep Capers,Gameboy Color,US English,4.42 (12 votes),411 kB,https://www.romsgames.net/gameboy-color-rom-scooby-doo-classic-creep-capers/,https://www.romsgames.net/
Bugs Bunny in: Crazy Castle 4,Gameboy Color,US English,5.00 (9 votes),351 kB,https://www.romsgames.net/gameboy-color-rom-bugs-bunny-in-crazy-castle-4/,https://www.romsgames.net/
Blade,Gameboy Color,US English,4.27 (22 votes),381 kB,https://www.romsgames.net/gameboy-color-rom-blade/,https://www.romsgames.net/
Star Wars Episode I: Racer,Gameboy Color,US English,4.50 (2 votes),648 kB,https://www.romsgames.net/gameboy-color-rom-star-wars-episode-i-racer/,https://www.romsgames.net/
Donald Duck - Quack Attack,Gameboy Color,US English,4.25 (8 votes),1.12 MB,https://www.romsgames.net/gameboy-color-rom-donald-duck---quack-attack/,https://www.romsgames.net/
Army Men,Gameboy Color,US English,4.25 (8 votes),559 kB,https://www.romsgames.net/gameboy-color-rom-army-men/,https://www.romsgames.net/
Rampage: World Tour,Gameboy Color,US English,4.13 (8 votes),154 kB,https://www.romsgames.net/gameboy-color-rom-rampage-world-tour/,https://www.romsgames.net/
