name,console,region,rating,size,link,site
Warlord (1983),Tangerine Oric,US English,5.00 (1 votes),14.5 kB,https://www.romsgames.net/tangerine-oric-rom-warlord-1983/,https://www.romsgames.net/
Yatzy (1985),Tangerine Oric,US English,5.00 (1 votes),7.54 kB,https://www.romsgames.net/tangerine-oric-rom-yatzy-1985/,https://www.romsgames.net/
Lancelot (1984),Tangerine Oric,US English,5.00 (1 votes),13.8 kB,https://www.romsgames.net/tangerine-oric-rom-lancelot-1984/,https://www.romsgames.net/
Leopard Lord (19xx),Tangerine Oric,US English,5.00 (1 votes),10.9 kB,https://www.romsgames.net/tangerine-oric-rom-leopard-lord-19xx/,https://www.romsgames.net/
Zonga (1985),Tangerine Oric,US English,5.00 (1 votes),7.70 kB,https://www.romsgames.net/tangerine-oric-rom-zonga-1985/,https://www.romsgames.net/
Zoolympics (1984),Tangerine Oric,US English,5.00 (1 votes),20.4 kB,https://www.romsgames.net/tangerine-oric-rom-zoolympics-1984/,https://www.romsgames.net/
Lords Of Time (19xx),Tangerine Oric,US English,5.00 (1 votes),20.1 kB,https://www.romsgames.net/tangerine-oric-rom-lords-of-time-19xx/,https://www.romsgames.net/
Lunar Mission (19xx),Tangerine Oric,US English,5.00 (1 votes),5.16 kB,https://www.romsgames.net/tangerine-oric-rom-lunar-mission-19xx/,https://www.romsgames.net/
Magnetix By Twilighte (1994),Tangerine Oric,US English,5.00 (1 votes),73.7 kB,https://www.romsgames.net/tangerine-oric-rom-magnetix-by-twilighte-1994/,https://www.romsgames.net/
"Masque D'or Du Pharaon, Le (1985)",Tangerine Oric,US English,5.00 (1 votes),49.2 kB,https://www.romsgames.net/tangerine-oric-rom-masque-dor-du-pharaon-le-1985/,https://www.romsgames.net/
Meurtre Au Manoir (19xx),Tangerine Oric,US English,5.00 (1 votes),32.9 kB,https://www.romsgames.net/tangerine-oric-rom-meurtre-au-manoir-19xx/,https://www.romsgames.net/
Mined Out V2 (19xx),Tangerine Oric,US English,5.00 (1 votes),7.30 kB,https://www.romsgames.net/tangerine-oric-rom-mined-out-v2-19xx/,https://www.romsgames.net/
Musique Dance (19xx),Tangerine Oric,US English,5.00 (1 votes),3.84 kB,https://www.romsgames.net/tangerine-oric-rom-musique-dance-19xx/,https://www.romsgames.net/
"Mystere De La Derniere Visu, Le (19xx)",Tangerine Oric,US English,5.00 (1 votes),58.9 kB,https://www.romsgames.net/tangerine-oric-rom-mystere-de-la-derniere-visu-le-19xx/,https://www.romsgames.net/
Mysterious Adventures - Timemachine (19xx),Tangerine Oric,US English,5.00 (1 votes),19.4 kB,https://www.romsgames.net/tangerine-oric-rom-mysterious-adventures---timemachine-19xx/,https://www.romsgames.net/
007 - Dangereusement Votre (1985),Tangerine Oric,US English,5.00 (1 votes),8.26 kB,https://www.romsgames.net/tangerine-oric-rom-007---dangereusement-votre-1985/,https://www.romsgames.net/
Obelix (1984),Tangerine Oric,US English,5.00 (1 votes),5.27 kB,https://www.romsgames.net/tangerine-oric-rom-obelix-1984/,https://www.romsgames.net/
"7eme Dan, Le (19xx)",Tangerine Oric,US English,5.00 (1 votes),9.34 kB,https://www.romsgames.net/tangerine-oric-rom-7eme-dan-le-19xx/,https://www.romsgames.net/
Acrobate (19xx),Tangerine Oric,US English,5.00 (1 votes),2.33 kB,https://www.romsgames.net/tangerine-oric-rom-acrobate-19xx/,https://www.romsgames.net/
